é¿éøãGêﬂí≤êÆånóÒ,,,,,,,,,,,,,,,,<éQçl>,,,,,,,,,,,(íPà :2000óÔîNòAçΩâøäiÅA10â≠â~),,,,,,,,,,,
Real Gross Domestic Product (seasonally adjusted series),,,,,,,,,,,,,,,,<cf>,,,,,,,,,,,(Billions of chained (2000) yen),,,,,,,,,,,
,çëì‡ëçê∂éY(éxèoë§),ñØä‘ç≈èIè¡îÔéxèo,,,ñØä‘èZëÓ,ñØä‘äÈã∆ê›îı,ñØä‘ç›å…ïiëùâ¡,ê≠ï{ç≈èIè¡îÔéxèo,åˆìIå≈íËéëñ{å`ê¨,åˆìIç›å…ïiëùâ¡,ç‡â›ÅEÉTÅ[ÉrÉX,,,äJç∑,,åà’óòìæ,çëì‡ëçèäìæ,äCäOÇ©ÇÁÇÃèäìæ,,,çëñØëçèäìæ,,çëì‡é˘óv,ñØä‘é˘óv,åˆìIé˘óv,,ëçå≈íËéëñ{å`ê¨,,,,,,,,,,,
,,,â∆åvç≈èIè¡îÔéxèo,,,,,,,,èÉóAèo,óAèo,óAì¸,,,,,èÉéÛéÊ,éÛéÊ,éxï•,,,,,,,,,,,,,,,,,,
,,,,èúÇ≠éùÇøâ∆ÇÃãAëÆâ∆í¿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GDP(expenditure approach),PrivateConsumption,Consumption ofHouseholds,Excludingimputed rent,PrivateResidentialInvestment,Private Non-Resi.Investment,PrivateInventory,GovernmentConsumption,PublicInvestment,PublicInventory,Goods & Services,,,Residual,,Tradinggains/losses,GDI,Income from /to the rest of the world,,,GNI,,DomesticDemand,PrivateDemand,PublicDemand,,Gross fixed capitalformation,,,,,,,,,,,
,,,,,,,,,,,Net Exports,Exports,Imports,,,,,Net,Receipt,Payment,,,,,,,,,,,,,,,,,,
10-12.,"465,907.1 ","256,042.3 ","251,865.9 ","216,431.9 ","22,781.4 ","82,752.6 ","2,081.6 ","66,201.5 ","30,990.3 ",-292.6 ,"4,720.0 ","38,217.3 ","33,497.3 ",630.0 ,,"2,690.0 ","468,597.1 ","2,887.1 ","19,029.7 ","16,142.6 ","471,484.2 ",,"462,886.2 ","366,113.8 ","96,758.0 ",,"137,320.5 ",,,,,,,,,,,
1992/ 1- 3.,"466,052.0 ","259,785.5 ","255,490.2 ","219,798.5 ","22,717.5 ","79,103.9 ","1,499.8 ","66,344.4 ","31,721.6 ",-443.6 ,"5,259.2 ","38,381.6 ","33,122.3 ",63.7 ,,"3,172.0 ","469,224.0 ","3,216.3 ","18,336.4 ","15,120.1 ","472,440.3 ",,"462,389.9 ","364,844.2 ","97,539.1 ",,"134,167.0 ",,,,,,,,,,,
4- 6.,"467,683.9 ","258,528.9 ","254,090.1 ","218,251.9 ","23,217.3 ","79,226.6 ",503.8 ,"66,447.1 ","34,740.3 ",-381.6 ,"5,422.3 ","38,542.3 ","33,120.0 ",-20.7 ,,"2,919.9 ","470,603.7 ","3,935.5 ","18,333.0 ","14,397.5 ","474,539.2 ",,"463,849.4 ","362,989.8 ","100,881.5 ",,"137,686.4 ",,,,,,,,,,,
7- 9.,"468,234.2 ","258,609.6 ","254,039.3 ","218,023.7 ","23,038.5 ","77,635.7 ","1,094.2 ","67,245.8 ","34,797.6 ",-432.9 ,"6,186.8 ","38,699.4 ","32,512.6 ",58.9 ,,"2,536.3 ","470,770.5 ","3,947.5 ","17,941.0 ","13,993.6 ","474,717.9 ",,"463,512.8 ","361,865.9 ","101,673.0 ",,"135,918.2 ",,,,,,,,,,,
10-12.,"465,249.2 ","257,574.5 ","252,930.1 ","216,755.7 ","22,742.1 ","74,469.9 ",996.2 ,"68,098.4 ","34,657.3 ",-143.6 ,"7,057.2 ","39,210.5 ","32,153.3 ",-202.7 ,,"2,729.2 ","467,978.5 ","4,613.2 ","18,046.5 ","13,433.3 ","472,591.7 ",,"459,454.8 ","356,890.9 ","102,602.4 ",,"132,205.0 ",,,,,,,,,,,
1993/ 1- 3.,"470,491.9 ","261,227.6 ","256,567.8 ","220,133.5 ","22,249.1 ","76,787.6 ","-1,628.3 ","68,424.8 ","36,712.0 ",34.7 ,"7,303.8 ","39,637.1 ","32,333.3 ",-619.6 ,,"2,817.9 ","473,309.7 ","4,692.2 ","18,036.3 ","13,344.1 ","478,001.9 ",,"464,484.3 ","359,298.9 ","105,220.0 ",,"136,165.2 ",,,,,,,,,,,
4- 6.,"467,513.0 ","259,349.9 ","254,656.6 ","218,070.4 ","22,483.1 ","71,448.1 ","1,301.9 ","68,879.9 ","37,924.3 ",-322.0 ,"6,928.9 ","38,851.0 ","31,922.1 ",-481.1 ,,"2,705.8 ","470,218.8 ","3,854.9 ","16,275.6 ","12,420.8 ","474,073.7 ",,"461,970.7 ","355,380.5 ","106,624.5 ",,"132,004.1 ",,,,,,,,,,,
7- 9.,"464,156.9 ","259,255.4 ","254,505.8 ","217,653.2 ","23,414.3 ","67,611.4 ",702.7 ,"69,588.2 ","38,216.9 ",-191.5 ,"6,624.1 ","38,866.9 ","32,242.8 ","-1,064.6 ",,"3,556.8 ","467,713.7 ","3,300.2 ","15,131.2 ","11,831.0 ","471,013.9 ",,"458,901.5 ","351,205.7 ","107,731.8 ",,"129,158.2 ",,,,,,,,,,,
10-12.,"467,081.1 ","264,840.2 ","260,078.3 ","222,980.6 ","24,885.8 ","63,975.6 ","1,328.8 ","69,812.0 ","38,650.7 ",-7.6 ,"5,322.5 ","38,049.1 ","32,726.6 ","-1,726.7 ",,"4,261.8 ","471,342.9 ","4,289.1 ","16,542.6 ","12,253.6 ","475,632.0 ",,"463,349.2 ","354,827.1 ","108,558.2 ",,"127,160.5 ",,,,,,,,,,,
1994/ 1- 3.,"470,220.0 ","264,090.8 ","259,360.7 ","222,150.8 ","23,749.4 ","66,603.4 ","1,816.4 ","70,877.0 ","38,866.5 ",-499.8 ,"5,812.1 ","39,536.5 ","33,724.4 ","-1,095.9 ",,"4,538.7 ","474,758.7 ","3,861.5 ","15,698.4 ","11,836.9 ","478,620.2 ",,"465,829.5 ","356,465.8 ","109,404.7 ",,"129,051.8 ",,,,,,,,,,,
4- 6.,"470,235.4 ","265,462.1 ","260,790.3 ","223,348.2 ","24,679.0 ","65,823.7 ","-2,148.2 ","71,509.1 ","41,073.0 ",275.6 ,"5,481.4 ","40,133.3 ","34,651.9 ","-1,920.2 ",,"4,312.8 ","474,548.2 ","3,874.6 ","15,800.4 ","11,925.8 ","478,422.8 ",,"466,081.6 ","353,178.9 ","112,964.8 ",,"131,269.9 ",,,,,,,,,,,
7- 9.,"474,627.6 ","270,492.0 ","265,860.0 ","228,108.2 ","26,365.9 ","65,641.3 ",-718.7 ,"71,967.9 ","37,491.5 ",161.8 ,"5,086.1 ","40,516.3 ","35,430.1 ","-1,860.2 ",,"3,645.4 ","478,272.9 ","3,394.8 ","16,153.9 ","12,759.1 ","481,667.8 ",,"470,862.5 ","361,277.2 ","109,625.5 ",,"129,189.8 ",,,,,,,,,,,
10-12.,"471,056.6 ","268,213.9 ","263,557.3 ","225,640.2 ","25,407.0 ","65,771.6 ","-1,245.5 ","72,131.3 ","37,331.7 ",95.4 ,"5,115.9 ","41,115.6 ","35,999.6 ","-1,764.8 ",,"3,791.2 ","474,847.8 ","3,710.5 ","16,437.4 ","12,726.9 ","478,558.3 ",,"467,153.6 ","357,630.2 ","109,568.5 ",,"128,273.5 ",,,,,,,,,,,
1995/ 1- 3.,"475,399.4 ","268,433.7 ","263,687.4 ","225,590.8 ","24,842.8 ","65,998.8 ","3,551.8 ","73,437.8 ","36,355.0 ",-63.1 ,"3,880.3 ","41,189.3 ","37,309.0 ","-1,037.7 ",,"3,843.9 ","479,243.2 ","3,554.0 ","16,834.6 ","13,280.6 ","482,797.2 ",,"472,734.4 ","363,045.7 ","109,726.2 ",,"127,017.9 ",,,,,,,,,,,
4- 6.,"479,074.0 ","271,326.0 ","266,469.0 ","228,180.6 ","23,950.2 ","68,965.7 ",921.9 ,"74,064.4 ","37,578.6 ",-2.4 ,"3,424.6 ","42,090.8 ","38,666.2 ","-1,155.1 ",,"4,685.1 ","483,759.2 ","2,976.3 ","15,923.9 ","12,947.6 ","486,735.4 ",,"476,791.8 ","365,180.3 ","111,655.0 ",,"130,420.8 ",,,,,,,,,,,
7- 9.,"483,686.7 ","273,389.0 ","268,448.1 ","229,972.7 ","23,126.0 ","68,602.7 ","2,774.3 ","75,065.8 ","40,000.4 ",-32.7 ,"1,594.1 ","42,404.0 ","40,809.9 ",-832.8 ,,"4,896.2 ","488,582.9 ","4,175.5 ","20,220.2 ","16,044.7 ","492,758.4 ",,"483,176.8 ","368,131.3 ","115,100.8 ",,"131,621.8 ",,,,,,,,,,,
10-12.,"482,757.4 ","275,136.8 ","270,161.7 ","231,474.7 ","23,783.3 ","68,590.6 ",889.9 ,"75,404.5 ","40,425.6 ",12.7 ,-444.0 ,"42,392.3 ","42,836.4 ","-1,041.9 ",,"5,497.8 ","488,255.3 ","4,619.0 ","20,732.5 ","16,113.5 ","492,874.3 ",,"484,182.8 ","368,330.8 ","115,907.1 ",,"132,648.4 ",,,,,,,,,,,
1996/ 1- 3.,"487,474.5 ","276,701.8 ","271,742.4 ","232,835.9 ","25,032.7 ","65,356.4 ","2,123.1 ","75,837.4 ","43,581.7 ",521.1 ,-603.7 ,"43,231.8 ","43,835.5 ","-1,075.9 ",,"4,202.4 ","491,676.9 ","4,611.3 ","12,423.5 ","7,812.2 ","496,288.2 ",,"488,991.9 ","369,049.8 ","119,993.5 ",,"133,617.3 ",,,,,,,,,,,
4- 6.,"492,039.4 ","278,562.4 ","273,608.6 ","234,474.2 ","26,415.2 ","68,501.0 ","3,038.6 ","75,841.3 ","42,649.7 ",18.5 ,"-2,300.4 ","43,262.4 ","45,562.8 ",-686.8 ,,"3,945.0 ","495,984.4 ","5,555.8 ","12,861.6 ","7,305.9 ","501,540.2 ",,"495,187.9 ","376,635.1 ","118,600.6 ",,"137,252.8 ",,,,,,,,,,,
7- 9.,"493,185.3 ","278,475.9 ","273,507.8 ","234,148.1 ","27,315.3 ","70,911.3 ","2,366.2 ","75,832.0 ","39,611.5 ",79.0 ,-823.8 ,"44,741.7 ","45,565.6 ",-582.2 ,,"2,375.1 ","495,560.4 ","5,608.7 ","12,729.3 ","7,120.7 ","501,169.1 ",,"494,775.9 ","379,271.5 ","115,552.0 ",,"137,610.1 ",,,,,,,,,,,
10-12.,"500,321.6 ","281,767.5 ","276,811.3 ","237,201.5 ","27,957.0 ","72,151.7 ","2,565.9 ","77,237.9 ","38,543.6 ",69.4 ,538.8 ,"46,601.4 ","46,062.6 ",-510.1 ,,"2,001.5 ","502,323.1 ","5,916.7 ","13,006.6 ","7,090.0 ","508,239.7 ",,"500,493.0 ","384,691.8 ","115,853.8 ",,"138,447.7 ",,,,,,,,,,,
1997/ 1- 3.,"504,837.7 ","287,329.5 ","282,412.0 ","242,567.0 ","26,882.8 ","74,395.2 ",422.4 ,"76,556.3 ","37,994.5 ",156.2 ,"1,741.4 ","48,070.5 ","46,329.1 ",-640.5 ,,478.3 ,"505,316.0 ","6,681.2 ","14,070.0 ","7,388.8 ","511,997.2 ",,"503,701.7 ","389,066.1 ","114,708.7 ",,"139,142.1 ",,,,,,,,,,,
4- 6.,"500,532.4 ","277,193.8 ","272,385.6 ","232,392.0 ","24,045.0 ","74,725.4 ","4,757.5 ","76,983.0 ","38,313.1 ",-78.1 ,"4,326.2 ","49,939.8 ","45,613.6 ",266.5 ,,"1,183.5 ","501,715.9 ","6,825.5 ","14,095.6 ","7,270.1 ","508,541.3 ",,"496,568.9 ","381,386.3 ","115,247.8 ",,"137,030.0 ",,,,,,,,,,,
7- 9.,"498,375.1 ","279,544.8 ","274,834.4 ","234,654.0 ","22,149.9 ","74,924.2 ","2,460.8 ","76,617.9 ","38,798.5 ",38.6 ,"3,893.5 ","49,439.4 ","45,545.9 ",-53.0 ,,968.8 ,"499,343.9 ","5,790.7 ","13,178.1 ","7,387.4 ","505,134.6 ",,"494,856.6 ","379,433.9 ","115,487.0 ",,"135,859.1 ",,,,,,,,,,,
10-12.,"499,813.1 ","279,471.0 ","274,682.1 ","234,325.3 ","21,085.1 ","75,608.0 ","3,924.1 ","77,027.9 ","36,542.6 ",160.6 ,"5,805.3 ","50,301.1 ","44,495.8 ",188.5 ,,"2,065.3 ","501,878.4 ","7,245.2 ","15,016.1 ","7,770.9 ","509,123.6 ",,"494,268.3 ","380,612.0 ","113,729.3 ",,"133,284.3 ",,,,,,,,,,,
1998/ 1- 3.,"490,550.8 ","277,438.2 ","272,393.3 ","231,861.4 ","20,896.3 ","72,745.2 ","2,527.8 ","77,218.4 ","34,766.6 ",143.9 ,"4,895.4 ","48,978.3 ","44,082.9 ",-81.1 ,,"2,593.8 ","493,144.6 ","6,473.0 ","13,911.3 ","7,438.3 ","499,617.6 ",,"485,959.7 ","373,915.6 ","112,109.9 ",,"128,429.3 ",,,,,,,,,,,
4- 6.,"488,263.6 ","276,498.8 ","271,165.0 ","230,464.0 ","20,428.9 ","71,695.6 ","1,616.3 ","78,027.5 ","33,890.6 ",111.1 ,"6,101.9 ","48,137.1 ","42,035.1 ",-107.3 ,,"2,792.7 ","491,056.3 ","6,469.5 ","14,235.0 ","7,765.5 ","497,525.8 ",,"482,372.1 ","370,433.0 ","111,997.0 ",,"126,026.4 ",,,,,,,,,,,
7- 9.,"490,212.2 ","279,447.9 ","273,898.1 ","233,001.2 ","19,889.3 ","69,512.8 ","1,614.9 ","78,311.9 ","35,693.4 ",-79.8 ,"6,013.1 ","48,213.1 ","42,200.0 ",-191.2 ,,"2,414.5 ","492,626.7 ","7,199.3 ","14,312.7 ","7,113.4 ","499,825.9 ",,"484,421.0 ","370,547.1 ","113,920.4 ",,"125,078.3 ",,,,,,,,,,,
10-12.,"491,323.9 ","280,393.0 ","274,705.6 ","233,622.2 ","19,284.0 ","65,459.7 ","2,068.0 ","79,130.9 ","39,358.7 ",-146.2 ,"6,047.3 ","47,216.2 ","41,169.0 ",-271.4 ,,"3,250.2 ","494,574.1 ","7,065.0 ","12,676.6 ","5,611.6 ","501,639.0 ",,"485,537.8 ","367,179.1 ","118,368.5 ",,"124,037.8 ",,,,,,,,,,,
1999/ 1- 3.,"487,576.6 ","280,026.8 ","274,280.5 ","232,957.2 ","19,193.1 ","66,884.7 ","-2,959.1 ","80,307.4 ","39,547.7 ",-113.1 ,"5,060.8 ","47,354.9 ","42,294.2 ",-371.8 ,,"3,583.0 ","491,159.5 ","6,193.8 ","12,098.0 ","5,904.2 ","497,353.4 ",,"482,814.0 ","363,065.6 ","119,750.5 ",,"125,574.8 ",,,,,,,,,,,
4- 6.,"490,520.6 ","281,264.5 ","275,370.6 ","233,780.8 ","20,460.8 ","66,324.4 ","-2,266.1 ","81,080.9 ","39,305.5 ",2.7 ,"4,747.9 ","47,929.3 ","43,181.4 ",-400.0 ,,"2,957.9 ","493,478.4 ","6,522.1 ","11,545.6 ","5,023.5 ","500,000.5 ",,"486,089.4 ","365,715.6 ","120,380.0 ",,"126,010.6 ",,,,,,,,,,,
7- 9.,"489,311.7 ","281,689.7 ","275,618.5 ","233,764.1 ","20,890.3 ","66,456.3 ","-4,521.6 ","81,932.6 ","37,753.7 ",48.1 ,"5,362.8 ","49,826.3 ","44,463.5 ",-300.3 ,,"1,960.7 ","491,272.5 ","6,444.6 ","10,995.1 ","4,550.5 ","497,717.1 ",,"484,110.3 ","364,399.0 ","119,718.6 ",,"125,025.2 ",,,,,,,,,,,
10-12.,"492,631.7 ","282,401.7 ","276,372.9 ","234,259.2 ","19,944.7 ","67,927.9 ","-2,310.8 ","82,357.7 ","37,052.6 ",-54.5 ,"5,467.7 ","50,983.0 ","45,515.3 ",-155.4 ,,"2,082.3 ","494,714.0 ","6,078.2 ","10,498.5 ","4,420.2 ","500,792.2 ",,"487,276.8 ","367,940.7 ","119,348.5 ",,"124,890.6 ",,,,,,,,,,,
2000/ 1- 3.,"501,748.0 ","283,586.6 ","277,818.9 ","235,443.6 ","20,202.3 ","70,680.0 ",16.7 ,"83,429.3 ","35,614.4 ",369.5 ,"7,944.2 ","53,522.7 ","45,578.5 ",-95.1 ,,471.9 ,"502,220.0 ","6,033.2 ","11,114.0 ","5,080.8 ","508,253.2 ",,"493,888.9 ","374,488.1 ","119,403.4 ",,"126,490.5 ",,,,,,,,,,,
4- 6.,"502,614.8 ","282,760.7 ","277,346.7 ","234,711.6 ","20,472.9 ","69,316.8 ","1,683.2 ","84,841.9 ","35,379.0 ",256.2 ,"7,909.9 ","55,335.5 ","47,425.6 ",-5.7 ,,421.1 ,"503,035.9 ","6,293.2 ","11,039.0 ","4,745.8 ","509,329.0 ",,"494,698.2 ","374,222.7 ","120,477.0 ",,"125,149.1 ",,,,,,,,,,,
7- 9.,"503,048.8 ","282,081.2 ","276,930.6 ","234,029.7 ","20,066.7 ","71,820.8 ","1,061.9 ","85,532.7 ","34,469.0 ",233.8 ,"7,736.9 ","56,191.7 ","48,454.7 ",45.8 ,,-324.7 ,"502,724.1 ","6,413.6 ","11,564.9 ","5,151.3 ","509,137.7 ",,"495,266.7 ","375,026.3 ","120,240.5 ",,"126,358.3 ",,,,,,,,,,,
10-12.,"508,129.6 ","284,764.8 ","279,655.0 ","236,477.1 ","20,503.5 ","75,810.0 ","1,906.6 ","86,022.2 ","32,895.3 ",339.4 ,"5,832.9 ","55,991.2 ","50,158.3 ",55.1 ,,-463.4 ,"507,666.1 ","7,199.8 ","12,800.5 ","5,600.8 ","514,865.9 ",,"502,263.5 ","382,997.5 ","119,261.7 ",,"129,232.6 ",,,,,,,,,,,
2001/ 1- 3.,"510,402.5 ","287,547.4 ","282,254.7 ","238,816.8 ","20,347.7 ","74,489.9 ","2,432.8 ","86,407.5 ","35,189.1 ",251.3 ,"3,731.7 ","53,849.6 ","50,117.9 ",5.1 ,,-139.9 ,"510,262.6 ","7,817.5 ","13,489.0 ","5,671.6 ","518,080.1 ",,"506,661.7 ","384,812.5 ","121,848.3 ",,"130,035.4 ",,,,,,,,,,,
4- 6.,"507,418.0 ","288,689.7 ","283,198.5 ","239,513.9 ","18,981.5 ","74,306.7 ","1,698.9 ","87,425.3 ","33,329.7 ",11.6 ,"2,997.6 ","51,837.0 ","48,839.4 ",-23.0 ,,-739.9 ,"506,678.1 ","7,991.4 ","13,892.4 ","5,901.0 ","514,669.5 ",,"504,426.5 ","383,664.8 ","120,764.5 ",,"126,615.5 ",,,,,,,,,,,
7- 9.,"501,572.7 ","287,252.4 ","281,653.4 ","237,717.5 ","18,874.7 ","73,509.1 ","-1,583.2 ","87,502.3 ","33,111.5 ",27.6 ,"2,901.2 ","50,598.1 ","47,697.0 ",-22.9 ,,-345.6 ,"501,227.1 ","8,458.2 ","13,927.4 ","5,469.1 ","509,685.4 ",,"498,684.9 ","378,046.1 ","120,639.8 ",,"125,489.1 ",,,,,,,,,,,
10-12.,"499,384.8 ","288,585.6 ","282,911.0 ","238,729.8 ","18,814.2 ","68,612.5 ","-1,127.1 ","88,678.8 ","32,230.0 ",314.2 ,"3,274.9 ","49,589.2 ","46,314.3 ",1.8 ,,887.3 ,"500,272.1 ","9,696.3 ","14,671.8 ","4,975.4 ","509,968.4 ",,"496,123.3 ","374,895.2 ","121,224.8 ",,"119,653.4 ",,,,,,,,,,,
2002/ 1- 3.,"500,863.9 ","288,894.8 ","283,176.2 ","238,744.5 ","18,477.2 ","68,897.7 ","-2,710.8 ","88,952.4 ","32,739.5 ",158.2 ,"5,305.6 ","52,066.4 ","46,760.8 ",149.4 ,,818.1 ,"501,682.0 ","8,793.3 ","13,506.4 ","4,713.1 ","510,475.3 ",,"495,493.1 ","373,624.5 ","121,853.9 ",,"120,115.7 ",,,,,,,,,,,
      4- 6.,"504,943.7 ","290,823.4 ","285,080.0 ","240,409.8 ","18,683.7 ","68,150.5 ","-1,820.7 ","89,291.2 ","32,140.7 ",180.8 ,"7,240.5 ","55,357.7 ","48,117.1 ",253.5 ,,-255.3 ,"504,688.4 ","8,767.5 ","13,383.3 ","4,615.8 ","513,455.9 ",,"497,565.6 ","375,925.3 ","121,628.3 ",,"118,984.5 ",,,,,,,,,,,
7- 9.,"508,855.5 ","292,835.5 ","287,053.8 ","242,160.7 ","18,495.7 ","69,060.7 ",54.3 ,"89,982.1 ","31,654.0 ",203.0 ,"6,367.6 ","55,926.0 ","49,558.4 ",202.6 ,,-625.0 ,"508,230.6 ","8,445.6 ","13,264.8 ","4,819.2 ","516,676.2 ",,"502,380.7 ","380,509.4 ","121,865.7 ",,"119,213.9 ",,,,,,,,,,,
10-12.,"509,320.2 ","291,932.5 ","286,067.3 ","240,939.4 ","18,229.3 ","69,912.7 ",402.7 ,"90,157.1 ","30,912.4 ",102.7 ,"7,443.9 ","57,647.8 ","50,203.9 ",226.8 ,,-940.1 ,"508,380.1 ","7,610.8 ","12,336.3 ","4,725.5 ","515,990.8 ",,"501,728.9 ","380,519.9 ","121,208.9 ",,"119,047.9 ",,,,,,,,,,,
2003/ 1- 3.,"507,315.8 ","291,631.7 ","285,639.7 ","240,268.7 ","18,114.3 ","69,450.3 ",-312.3 ,"90,602.6 ","29,752.3 ",161.4 ,"7,651.8 ","58,436.5 ","50,784.6 ",263.6 ,,"-2,293.7 ","505,022.1 ","8,402.9 ","12,798.9 ","4,396.0 ","513,425.0 ",,"499,510.6 ","378,941.4 ","120,574.4 ",,"117,300.4 ",,,,,,,,,,,
 4- 6.,"510,571.5 ","290,772.5 ","284,638.0 ","239,023.5 ","18,202.2 ","71,528.1 ",-243.9 ,"91,584.1 ","29,016.3 ",302.9 ,"9,129.3 ","58,525.8 ","49,396.5 ",279.9 ,,"-1,090.6 ","509,480.8 ","8,645.1 ","12,828.1 ","4,183.0 ","518,125.9 ",,"501,225.5 ","380,254.0 ","120,978.6 ",,"118,700.0 ",,,,,,,,,,,
 7- 9.,"514,332.3 ","291,976.4 ","285,717.6 ","239,825.9 ","18,574.6 ","71,637.9 ","1,399.3 ","91,887.7 ","28,014.5 ",183.4 ,"10,404.8 ","60,846.3 ","50,441.5 ",253.8 ,,"-1,767.1 ","512,565.2 ","9,992.5 ","14,176.6 ","4,184.2 ","522,557.7 ",,"503,671.1 ","383,524.1 ","120,170.3 ",,"118,166.9 ",,,,,,,,,,,
 10- 12.,"521,424.3 ","295,122.2 ","288,776.7 ","242,705.2 ","18,251.6 ","76,350.2 ",-12.9 ,"92,739.1 ","26,930.7 ",-67.6 ,"11,883.7 ","63,550.0 ","51,666.3 ",227.4 ,,"-1,750.7 ","519,673.5 ","8,510.6 ","12,598.9 ","4,088.3 ","528,184.2 ",,"509,240.6 ","389,588.0 ","119,694.9 ",,"121,397.0 ",,,,,,,,,,,
2004/ 1- 3.,"527,369.4 ","296,782.0 ","290,387.7 ","244,078.2 ","18,347.0 ","73,403.3 ","2,942.3 ","93,067.2 ","28,924.1 ",-21.5 ,"13,634.5 ","66,771.3 ","53,136.8 ",290.6 ,,"-2,989.2 ","524,380.2 ","9,466.7 ","13,798.1 ","4,331.4 ","533,846.9 ",,"513,446.6 ","391,419.7 ","122,055.2 ",,"120,623.8 ",,,,,,,,,,,
4- 6.,"526,019.9 ","296,794.6 ","290,355.6 ","243,816.6 ","18,706.4 ","76,458.3 ",366.6 ,"93,092.3 ","25,311.2 ",218.8 ,"14,905.3 ","68,833.5 ","53,928.2 ",166.4 ,,"-4,619.3 ","521,400.6 ","9,901.3 ","14,384.0 ","4,482.7 ","531,301.9 ",,"510,852.2 ","392,185.9 ","118,709.0 ",,"120,281.6 ",,,,,,,,,,,
 7- 9.,"529,247.9 ","298,440.9 ","291,941.5 ","245,171.6 ","18,781.6 ","77,025.8 ","2,075.1 ","93,507.5 ","24,776.9 ",256.9 ,"14,317.6 ","69,441.5 ","55,123.9 ",65.6 ,,"-5,339.2 ","523,908.7 ","10,562.9 ","15,287.8 ","4,724.9 ","534,471.6 ",,"514,726.0 ","396,152.3 ","118,621.6 ",,"120,355.5 ",,,,,,,,,,,
 10- 12.,"526,892.1 ","296,437.7 ","289,870.6 ","242,867.4 ","18,700.6 ","77,815.5 ","1,817.0 ","93,916.8 ","24,364.7 ",348.7 ,"13,559.2 ","70,086.4 ","56,527.3 ",-68.0 ,,"-4,765.9 ","522,126.2 ","10,738.0 ","15,810.0 ","5,072.0 ","532,864.2 ",,"513,218.4 ","394,556.7 ","118,706.3 ",,"120,613.0 ",,,,,,,,,,,
2005/ 1- 3.,"530,705.6 ","297,483.3 ","290,839.4 ","243,627.0 ","18,359.5 ","81,332.3 ","1,133.6 ","94,969.6 ","23,771.3 ",390.2 ,"13,465.1 ","69,769.3 ","56,304.2 ",-199.3 ,,"-5,921.2 ","524,784.4 ","10,754.3 ","16,477.1 ","5,722.7 ","535,538.7 ",,"517,105.3 ","397,968.5 ","119,187.8 ",,"123,049.8 ",,,,,,,,,,,
4- 6.,"536,848.6 ","300,100.6 ","293,366.9 ","245,940.5 ","18,175.1 ","83,836.2 ","2,259.7 ","94,321.0 ","23,102.9 ",253.5 ,"15,172.3 ","72,393.8 ","57,221.5 ",-372.8 ,,"-8,208.6 ","528,640.0 ","12,056.9 ","18,091.6 ","6,034.7 ","540,696.9 ",,"521,563.0 ","403,929.2 ","117,714.1 ",,"124,590.0 ",,,,,,,,,,,
 7- 9.,"540,566.9 ","302,645.8 ","295,825.8 ","248,166.5 ","18,393.3 ","84,200.7 ",751.4 ,"95,858.7 ","23,293.7 ",325.2 ,"15,554.9 ","74,721.9 ","59,167.0 ",-456.9 ,,"-10,406.4 ","530,160.5 ","13,456.6 ","19,105.4 ","5,648.8 ","543,617.1 ",,"525,025.0 ","405,586.2 ","119,511.4 ",,"125,366.9 ",,,,,,,,,,,
 10- 12.,"542,108.0 ","303,813.3 ","296,937.8 ","249,044.7 ","18,509.8 ","83,570.3 ",763.7 ,"94,259.4 ","22,712.3 ",267.2 ,"18,596.1 ","77,376.5 ","58,780.4 ",-384.3 ,,"-11,593.3 ","530,514.7 ","14,380.0 ","20,993.2 ","6,613.2 ","544,894.7 ",,"523,456.4 ","406,286.7 ","117,265.5 ",,"124,270.0 ",,,,,,,,,,,
2006/ 1- 3.,"542,089.0 ","304,365.7 ","297,464.5 ","249,339.1 ","18,548.9 ","81,315.2 ","1,824.8 ","93,972.3 ","23,481.5 ",222.2 ,"18,786.0 ","78,508.5 ","59,722.5 ",-427.6 ,,"-13,626.5 ","528,462.5 ","15,671.7 ","22,559.9 ","6,888.3 ","544,134.2 ",,"523,383.5 ","405,751.8 ","117,722.5 ",,"122,935.4 ",,,,,,,,,,,
4- 6.,"548,305.6 ","306,328.6 ","299,344.3 ","250,986.9 ","18,390.5 ","85,744.3 ","1,629.6 ","95,050.0 ","22,253.5 ",230.7 ,"19,358.6 ","80,110.1 ","60,751.5 ",-680.1 ,,"-14,271.9 ","534,033.8 ","14,339.6 ","22,010.7 ","7,671.1 ","548,373.3 ",,"529,057.6 ","411,637.0 ","117,540.8 ",,"125,767.8 ",,,,,,,,,,,
 7- 9.,"550,144.9 ","304,615.3 ","297,536.9 ","248,944.5 ","18,435.8 ","86,096.9 ","2,944.1 ","96,546.9 ","20,660.5 ",281.9 ,"21,185.7 ","81,678.6 ","60,492.9 ",-622.1 ,,"-16,027.6 ","534,117.4 ","15,263.5 ","22,805.6 ","7,542.1 ","549,380.9 ",,"528,925.1 ","411,602.6 ","117,445.4 ",,"124,485.7 ",,,,,,,,,,,
